target,day,actual_event,negative_event,positive_event,predictions,source,threshold
close,210,0,0.662918,0.337082,1,pctCh,-1.0
close,211,0,0.678321,0.321679,1,pctCh,-1.0
close,212,0,0.676404,0.323596,1,pctCh,-1.0
close,213,1,0.630936,0.369064,1,pctCh,-1.0
close,214,0,0.68857,0.31143,1,pctCh,-1.0
close,215,1,0.660367,0.339633,1,pctCh,-1.0
close,216,0,0.691517,0.308483,1,pctCh,-1.0
close,217,1,0.5842,0.4158,1,pctCh,-1.0
close,218,0,0.646665,0.353335,1,pctCh,-1.0
close,219,0,0.655132,0.344868,1,pctCh,-1.0
close,220,0,0.675514,0.324486,1,pctCh,-1.0
close,221,0,0.650021,0.349979,1,pctCh,-1.0
close,222,1,0.633879,0.366121,1,pctCh,-1.0
close,223,1,0.663928,0.336072,1,pctCh,-1.0
close,224,0,0.688058,0.311942,1,pctCh,-1.0
close,225,1,0.652811,0.347189,1,pctCh,-1.0
close,226,1,0.651169,0.348831,1,pctCh,-1.0
close,227,0,0.628431,0.371569,1,pctCh,-1.0
close,228,0,0.630061,0.369939,1,pctCh,-1.0
close,229,0,0.625312,0.374688,1,pctCh,-1.0
close,230,0,0.687623,0.312377,1,pctCh,-1.0
close,231,0,0.699712,0.300288,1,pctCh,-1.0
close,232,1,0.657778,0.342222,1,pctCh,-1.0
close,233,0,0.663073,0.336927,1,pctCh,-1.0
close,234,0,0.669234,0.330766,1,pctCh,-1.0
close,235,0,0.667836,0.332164,1,pctCh,-1.0
close,236,1,0.601587,0.398413,1,pctCh,-1.0
close,237,0,0.679063,0.320937,1,pctCh,-1.0
close,238,0,0.655535,0.344465,1,pctCh,-1.0
close,239,0,0.66729,0.33271,1,pctCh,-1.0
close,240,1,0.614102,0.385898,1,pctCh,-1.0
close,241,0,0.720975,0.279025,1,pctCh,-1.0
close,242,1,0.620366,0.379634,1,pctCh,-1.0
close,243,0,0.682599,0.317401,1,pctCh,-1.0
