target,day,actual_event,negative_event,positive_event,predictions,source,threshold
close,317,0,0.661417,0.338583,1,ALL,-1.0
close,318,0,0.677273,0.322727,1,ALL,-1.0
close,319,0,0.655277,0.344723,1,ALL,-1.0
close,320,0,0.675807,0.324193,1,ALL,-1.0
close,321,1,0.628745,0.371255,1,ALL,-1.0
close,322,1,0.620796,0.379204,1,ALL,-1.0
close,323,0,0.66375,0.33625,1,ALL,-1.0
close,324,0,0.682862,0.317138,1,ALL,-1.0
close,325,0,0.671747,0.328253,1,ALL,-1.0
close,326,1,0.621043,0.378957,1,ALL,-1.0
close,327,1,0.634805,0.365195,1,ALL,-1.0
close,328,0,0.668636,0.331364,1,ALL,-1.0
close,329,0,0.677435,0.322565,1,ALL,-1.0
close,330,0,0.667953,0.332047,1,ALL,-1.0
close,331,0,0.669516,0.330484,1,ALL,-1.0
close,332,0,0.683247,0.316753,1,ALL,-1.0
close,333,1,0.633714,0.366286,1,ALL,-1.0
close,334,1,0.618598,0.381402,1,ALL,-1.0
close,335,0,0.666075,0.333925,1,ALL,-1.0
close,336,1,0.639154,0.360846,1,ALL,-1.0
close,337,1,0.629931,0.370069,1,ALL,-1.0
close,338,1,0.614637,0.385363,1,ALL,-1.0
close,339,0,0.679839,0.320161,1,ALL,-1.0
close,340,0,0.662111,0.337889,1,ALL,-1.0
close,341,1,0.630322,0.369678,1,ALL,-1.0
close,342,1,0.604078,0.395922,1,ALL,-1.0
close,343,0,0.703308,0.296692,1,ALL,-1.0
close,344,0,0.677324,0.322676,1,ALL,-1.0
close,345,0,0.675601,0.324399,1,ALL,-1.0
close,346,0,0.674518,0.325482,1,ALL,-1.0
close,347,1,0.632173,0.367827,1,ALL,-1.0
close,348,0,0.65522,0.34478,1,ALL,-1.0
close,349,0,0.694516,0.305484,1,ALL,-1.0
close,350,1,0.645709,0.354291,1,ALL,-1.0
close,351,0,0.656708,0.343292,1,ALL,-1.0
close,352,0,0.676416,0.323584,1,ALL,-1.0
close,353,0,0.69405,0.30595,1,ALL,-1.0
close,354,0,0.661966,0.338034,1,ALL,-1.0
close,355,0,0.677466,0.322534,1,ALL,-1.0
close,356,0,0.664744,0.335256,1,ALL,-1.0
close,357,1,0.657605,0.342395,1,ALL,-1.0
close,358,0,0.698392,0.301608,1,ALL,-1.0
close,359,0,0.680256,0.319744,1,ALL,-1.0
close,360,0,0.684154,0.315846,1,ALL,-1.0
close,361,0,0.655788,0.344212,1,ALL,-1.0
close,362,1,0.657718,0.342282,1,ALL,-1.0
close,363,0,0.652753,0.347247,1,ALL,-1.0
close,364,0,0.679495,0.320505,1,ALL,-1.0
close,365,0,0.689871,0.310129,1,ALL,-1.0
close,366,1,0.641447,0.358553,1,ALL,-1.0
close,367,0,0.688564,0.311436,1,ALL,-1.0
close,368,0,0.670927,0.329073,1,ALL,-1.0
close,369,0,0.692358,0.307642,1,ALL,-1.0
close,370,1,0.615099,0.384901,1,ALL,-1.0
close,371,0,0.687892,0.312108,1,ALL,-1.0
close,372,0,0.688125,0.311875,1,ALL,-1.0
close,373,0,0.697671,0.302329,1,ALL,-1.0
close,374,0,0.672738,0.327262,1,ALL,-1.0
close,375,1,0.622463,0.377537,1,ALL,-1.0
close,376,0,0.689968,0.310032,1,ALL,-1.0
close,377,0,0.690453,0.309547,1,ALL,-1.0
close,378,1,0.641273,0.358727,1,ALL,-1.0
close,379,0,0.663307,0.336693,1,ALL,-1.0
close,380,0,0.679433,0.320567,1,ALL,-1.0
close,381,0,0.674568,0.325432,1,ALL,-1.0
close,382,0,0.673897,0.326103,1,ALL,-1.0
close,383,0,0.676178,0.323822,1,ALL,-1.0
close,384,0,0.667627,0.332373,1,ALL,-1.0
close,385,1,0.634074,0.365926,1,ALL,-1.0
close,386,0,0.677361,0.322639,1,ALL,-1.0
close,387,1,0.652998,0.347002,1,ALL,-1.0
close,388,1,0.621778,0.378222,1,ALL,-1.0
close,389,0,0.676482,0.323518,1,ALL,-1.0
close,390,0,0.685737,0.314263,1,ALL,-1.0
close,391,0,0.660121,0.339879,1,ALL,-1.0
close,392,1,0.646226,0.353774,1,ALL,-1.0
close,393,1,0.650639,0.349361,1,ALL,-1.0
close,394,0,0.67812,0.32188,1,ALL,-1.0
close,395,0,0.689787,0.310213,1,ALL,-1.0
close,396,0,0.661534,0.338466,1,ALL,-1.0
close,397,0,0.660942,0.339058,1,ALL,-1.0
close,398,1,0.65269,0.34731,1,ALL,-1.0
close,399,1,0.633196,0.366804,1,ALL,-1.0
close,400,1,0.651809,0.348191,1,ALL,-1.0
close,401,0,0.677929,0.322071,1,ALL,-1.0
close,402,0,0.685544,0.314456,1,ALL,-1.0
close,403,0,0.678389,0.321611,1,ALL,-1.0
close,404,0,0.682861,0.317139,1,ALL,-1.0
close,405,0,0.664718,0.335282,1,ALL,-1.0
close,406,1,0.621277,0.378723,1,ALL,-1.0
close,407,1,0.644692,0.355308,1,ALL,-1.0
close,408,0,0.674925,0.325075,1,ALL,-1.0
close,409,1,0.648114,0.351886,1,ALL,-1.0
close,410,0,0.662284,0.337716,1,ALL,-1.0
close,411,0,0.669739,0.330261,1,ALL,-1.0
close,412,0,0.694254,0.305746,1,ALL,-1.0
close,413,1,0.63584,0.36416,1,ALL,-1.0
close,414,0,0.677107,0.322893,1,ALL,-1.0
close,415,1,0.645193,0.354807,1,ALL,-1.0
close,416,0,0.646939,0.353061,1,ALL,-1.0
close,417,0,0.672025,0.327975,1,ALL,-1.0
close,418,1,0.640587,0.359413,1,ALL,-1.0
close,419,0,0.649433,0.350567,1,ALL,-1.0
close,420,0,0.662207,0.337793,1,ALL,-1.0
close,421,0,0.661273,0.338727,1,ALL,-1.0
close,422,0,0.653985,0.346015,1,ALL,-1.0
close,423,0,0.685406,0.314594,1,ALL,-1.0
close,424,0,0.684182,0.315818,1,ALL,-1.0
close,425,0,0.68518,0.31482,1,ALL,-1.0
close,426,1,0.616051,0.383949,1,ALL,-1.0
close,427,0,0.685908,0.314092,1,ALL,-1.0
close,428,0,0.67853,0.32147,1,ALL,-1.0
close,429,0,0.686525,0.313475,1,ALL,-1.0
close,430,0,0.672334,0.327666,1,ALL,-1.0
close,431,0,0.661243,0.338757,1,ALL,-1.0
close,432,0,0.669531,0.330469,1,ALL,-1.0
close,433,0,0.68229,0.31771,1,ALL,-1.0
close,434,0,0.679032,0.320968,1,ALL,-1.0
close,435,1,0.65198,0.34802,1,ALL,-1.0
close,436,0,0.671056,0.328944,1,ALL,-1.0
close,437,0,0.675679,0.324321,1,ALL,-1.0
close,438,0,0.669863,0.330137,1,ALL,-1.0
close,439,0,0.669083,0.330917,1,ALL,-1.0
close,440,0,0.680273,0.319727,1,ALL,-1.0
close,441,0,0.677565,0.322435,1,ALL,-1.0
